2024-09-13T06:59:06.115+05:30  INFO 4660 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T06:59:06.288+05:30  INFO 4660 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:13:02.713+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:13:18.041+05:30  INFO 8591 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:13:18.085+05:30  INFO 8591 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:13:18.352+05:30 DEBUG 8591 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:13:18.851+05:30 DEBUG 8591 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:13:18.860+05:30 DEBUG 8591 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:13:19.115+05:30 DEBUG 8591 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:14:35.157+05:30  INFO 8725 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:14:35.198+05:30  INFO 8725 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:14:35.492+05:30 DEBUG 8725 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:14:35.960+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:14:35.970+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:14:36.241+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:14:36.266+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:14:36.267+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:14:36.275+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:14:36.285+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:14:36.285+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:14:36.351+05:30 DEBUG 8725 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:15:43.111+05:30  INFO 8917 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:15:43.180+05:30  INFO 8917 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:15:43.507+05:30 DEBUG 8917 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:15:44.140+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:15:44.149+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:15:44.456+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:15:44.494+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:15:44.495+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:15:44.505+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:15:44.511+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:15:44.513+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:15:44.580+05:30 DEBUG 8917 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:16:09.981+05:30  INFO 9052 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:16:10.020+05:30  INFO 9052 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:16:10.270+05:30 DEBUG 9052 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:16:10.625+05:30 DEBUG 9052 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:16:10.633+05:30 DEBUG 9052 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:16:10.977+05:30 DEBUG 9052 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:16:35.608+05:30  INFO 9178 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:16:35.649+05:30  INFO 9178 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:16:35.878+05:30 DEBUG 9178 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:16:36.796+05:30 DEBUG 9178 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:16:36.805+05:30 DEBUG 9178 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:16:37.090+05:30 DEBUG 9178 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:19:32.836+05:30  INFO 9461 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:19:32.877+05:30  INFO 9461 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:19:33.150+05:30 DEBUG 9461 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:19:33.801+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:19:33.811+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:19:34.089+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:19:34.110+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:19:34.111+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:19:34.118+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:19:34.123+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:19:34.123+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:19:34.185+05:30 DEBUG 9461 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:19:54.409+05:30  INFO 9594 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:19:54.465+05:30  INFO 9594 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:19:54.731+05:30 DEBUG 9594 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:19:55.620+05:30 DEBUG 9594 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:19:55.626+05:30 DEBUG 9594 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:19:55.932+05:30 DEBUG 9594 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:22:54.826+05:30  INFO 9806 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:22:54.863+05:30  INFO 9806 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:22:55.107+05:30 DEBUG 9806 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:22:57.419+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:22:57.426+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:22:57.700+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:22:57.730+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:22:57.730+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:22:57.830+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:22:57.851+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:22:57.851+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:22:57.973+05:30 DEBUG 9806 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:26:02.277+05:30  INFO 10028 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:26:02.330+05:30  INFO 10028 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:26:02.636+05:30 DEBUG 10028 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:26:04.364+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:26:04.371+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:26:04.680+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:26:04.705+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:26:04.706+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:26:04.713+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:26:04.720+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:26:04.720+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:26:04.776+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:26:26.392+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing POST /authenticateTheUser
2024-09-13T08:26:26.597+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.JdbcTemplate               : Executing prepared SQL query
2024-09-13T08:26:26.598+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.JdbcTemplate               : Executing prepared SQL statement [select name,password,1 as enabled from users where name=?]
2024-09-13T08:26:26.603+05:30 TRACE 10028 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.StatementCreatorUtils      : Setting SQL statement parameter value: column index 1, parameter value [], value class [java.lang.String], SQL type unknown
2024-09-13T08:26:26.617+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.s.p.JdbcUserDetailsManager           : Query returned no results for user ''
2024-09-13T08:26:26.705+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.s.a.dao.DaoAuthenticationProvider    : Failed to find user ''
2024-09-13T08:26:26.709+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.s.web.DefaultRedirectStrategy        : Redirecting to /showLoginPage?error
2024-09-13T08:26:26.713+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /showLoginPage?error
2024-09-13T08:26:26.723+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /showLoginPage?error
2024-09-13T08:26:26.748+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:26:26.783+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:26:26.784+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:26:26.787+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:26:26.788+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:26:26.788+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:26:26.793+05:30 DEBUG 10028 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:28:11.837+05:30  INFO 10224 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:28:11.881+05:30  INFO 10224 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:28:12.135+05:30 DEBUG 10224 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:28:14.029+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /showLoginPage?error
2024-09-13T08:28:14.041+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /showLoginPage?error
2024-09-13T08:28:14.307+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:28:14.342+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:28:14.344+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:28:14.352+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:28:14.359+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:28:14.359+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:28:14.413+05:30 DEBUG 10224 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:29:23.349+05:30  INFO 10366 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:29:23.387+05:30  INFO 10366 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:29:23.659+05:30 DEBUG 10366 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:29:24.236+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /showLoginPage?error
2024-09-13T08:29:24.247+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /showLoginPage?error
2024-09-13T08:29:24.500+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:29:24.534+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:29:24.535+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:29:24.542+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:29:24.549+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:29:24.550+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:29:24.609+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:29:56.716+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing POST /authenticateTheUser
2024-09-13T08:29:56.859+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.JdbcTemplate               : Executing prepared SQL query
2024-09-13T08:29:56.860+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.JdbcTemplate               : Executing prepared SQL statement [select name,password,1 as enabled from users where name=?]
2024-09-13T08:29:56.865+05:30 TRACE 10366 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.StatementCreatorUtils      : Setting SQL statement parameter value: column index 1, parameter value [Pooja], value class [java.lang.String], SQL type unknown
2024-09-13T08:29:56.879+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.JdbcTemplate               : Executing prepared SQL query
2024-09-13T08:29:56.879+05:30 DEBUG 10366 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.JdbcTemplate               : Executing prepared SQL statement [select name,role from users where name=?]
2024-09-13T08:29:56.879+05:30 TRACE 10366 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.jdbc.core.StatementCreatorUtils      : Setting SQL statement parameter value: column index 1, parameter value [Pooja], value class [java.lang.String], SQL type unknown
